loan_id,age,income_monthly,loan_amount,loan_tenure_m,interest_rate,existing_loans,credit_score,employment_type,education,residence_type,delinquency_30d,utilisation_pct,months_employed,loan_purpose,emi,foir_pct,ltv_proxy,default,employment_enc,education_enc,residence_enc,purpose_enc,log_income,log_loan,credit_band,high_foir,high_util,delinq_flag,tenure_risk,combined_risk,pd_score,credit_grade,predicted_default
LN001249,38,32054,184191,60,8.67,4,563,Salaried,Graduate,Own,0,55.1,283,Education,3794,11.84,0.4789,0,2,0,1,2,10.375208456421358,12.123733970806985,3,0,0,0,0,3,17.0,A — Very Low Risk,0
LN001250,22,46544,256994,72,26.47,2,615,Salaried,Post-Graduate,Family,4,77.0,152,Vehicle,7156,15.37,0.4601,0,2,1,0,6,10.74817486555059,12.456811908435183,3,0,0,1,1,3,52.7,D — High Risk,1
LN001251,49,27867,104085,60,16.43,1,786,Salaried,Post-Graduate,Own,2,68.3,241,Vehicle,2555,9.17,0.3113,0,2,1,1,6,10.23523435615001,11.552972759487913,0,0,0,1,0,2,11.0,A — Very Low Risk,0
LN001252,21,12267,50756,36,27.09,2,356,Business,Graduate,Own,5,98.2,155,Wedding,2075,16.92,0.3448,1,0,0,1,7,9.414749525234143,10.834804818426907,4,0,1,1,0,4,61.7,D — High Risk,1
LN001253,62,11786,172338,24,24.5,0,742,Freelancer,Graduate,Family,3,68.7,264,Debt Consolidation,9155,77.68,1.2185,0,1,0,0,1,9.37475250822657,12.05721874629346,1,1,0,1,0,2,22.2,B — Low Risk,0
LN001254,49,19208,27135,60,12.13,3,382,Salaried,Graduate,Own,4,65.1,178,Business,605,3.15,0.1177,0,2,0,1,0,9.863134198186913,10.20861653859163,4,0,0,1,0,4,70.2,E — Very High Risk,1
LN001255,30,17182,198519,60,27.45,1,660,Freelancer,Graduate,Rented,2,80.3,88,Wedding,6115,35.59,0.9628,0,1,0,2,7,9.751675801946746,12.198645129701378,2,0,1,1,0,3,16.9,A — Very Low Risk,0
LN001256,50,26210,95286,48,22.1,0,363,Freelancer,Graduate,Family,1,92.7,174,Business,3007,11.47,0.303,0,1,0,0,0,10.173934448966204,11.464648669004788,4,0,1,1,0,2,5.0,A — Very Low Risk,0
LN001257,30,23078,148222,84,25.81,2,552,Salaried,Graduate,Rented,5,17.1,24,Debt Consolidation,3829,16.59,0.5352,1,2,0,2,1,10.046678392127044,11.906473175484031,3,0,0,1,1,3,66.3,E — Very High Risk,1
LN001258,48,23952,391207,36,18.33,0,618,Salaried,Post-Graduate,Family,2,19.5,48,Personal,14208,59.32,1.3611,0,2,1,0,5,10.083848855954896,12.876994666831454,3,1,0,1,0,2,17.5,A — Very Low Risk,0
LN001259,31,45913,299724,24,10.91,0,587,Freelancer,Professional,Rented,3,31.4,171,Debt Consolidation,13957,30.4,0.544,0,1,2,2,1,10.734525360435516,12.610620666575855,3,0,0,1,0,1,15.5,A — Very Low Risk,0
LN001260,23,34985,223191,84,16.03,3,824,Salaried,Under-Graduate,Family,2,53.7,284,Vehicle,4437,12.68,0.5316,0,2,3,0,6,10.46270326045021,12.315787666553035,0,0,0,1,1,4,28.1,B — Low Risk,0
LN001261,25,13854,51783,24,21.49,1,447,Salaried,Post-Graduate,Rented,3,35.1,138,Personal,2673,19.29,0.3115,0,2,1,2,5,9.536401457297078,10.854836500225346,4,0,0,1,0,2,17.0,A — Very Low Risk,0
LN001262,35,61696,83951,60,9.37,3,373,Salaried,Under-Graduate,Rented,0,78.6,103,Business,1758,2.85,0.1134,1,2,3,2,0,11.029990586345086,11.338000485926493,4,0,0,0,0,3,14.1,A — Very Low Risk,0
LN001263,60,64676,155879,72,14.84,0,352,Freelancer,Post-Graduate,Rented,5,87.1,163,Debt Consolidation,3283,5.08,0.2008,1,1,1,2,1,11.077160930426118,11.956841759452645,4,0,1,1,1,2,45.2,C — Medium Risk,0
LN001264,44,12652,105777,12,13.91,4,666,Self-Employed,Professional,Rented,1,94.5,170,Home Improvement,9493,75.03,0.6967,0,3,2,2,3,9.445649620189263,11.569097837275413,2,1,1,1,0,6,25.3,B — Low Risk,0
LN001265,35,35226,59184,12,25.2,1,753,Business,Post-Graduate,Rented,3,22.1,38,Education,5631,15.99,0.14,0,0,1,2,2,10.469568113011716,10.988423410387995,1,0,0,1,0,2,13.8,A — Very Low Risk,0
LN001266,38,44250,237368,84,25.72,4,721,Salaried,Post-Graduate,Rented,2,47.3,190,Wedding,6118,13.83,0.447,1,2,1,2,7,10.697633249050782,12.377371171333836,1,0,0,1,1,4,40.0,C — Medium Risk,0
LN001267,29,49043,175388,60,12.94,2,579,Salaried,Graduate,Rented,1,28.2,274,Vehicle,3985,8.13,0.298,0,2,0,2,6,10.800473133352277,12.074761643156592,3,0,0,1,0,3,12.2,A — Very Low Risk,0
LN001268,35,11212,211501,60,23.23,0,838,Business,Post-Graduate,Family,0,80.9,48,Business,5990,53.42,1.572,0,0,1,0,0,9.324829098460881,12.261989733688536,0,0,1,0,0,1,5.5,A — Very Low Risk,0
LN001269,62,25502,183262,60,10.87,0,663,Business,Professional,Rented,1,27.6,41,Personal,3973,15.58,0.5988,0,0,2,2,5,10.146551371285469,12.118677558569651,2,0,0,1,0,1,7.1,A — Very Low Risk,0
LN001270,63,22880,88666,36,12.8,2,444,Business,Graduate,Rented,1,65.0,287,Home Improvement,2979,13.02,0.3229,0,0,0,2,3,10.038062150832348,11.392643058487156,4,0,0,1,0,3,11.1,A — Very Low Risk,0
LN001271,35,26411,141162,84,23.19,1,567,Self-Employed,Under-Graduate,Own,4,71.1,55,Personal,3411,12.92,0.4454,0,3,3,1,5,10.181573731314462,11.857670530042832,3,0,0,1,1,2,37.6,C — Medium Risk,0
LN001272,38,17499,222294,12,26.72,3,338,Salaried,Graduate,Rented,0,46.4,3,Home Improvement,21314,121.8,1.0586,1,2,0,2,3,9.769956159911606,12.31176060757158,4,1,0,0,0,4,60.7,D — High Risk,1
LN001273,30,9100,73442,84,15.72,0,424,Salaried,Post-Graduate,Own,0,69.0,289,Debt Consolidation,1447,15.9,0.6725,0,2,1,1,1,9.116139576577355,11.20426487413325,4,0,0,0,1,0,4.4,A — Very Low Risk,0
LN001274,56,18711,48008,48,25.02,0,718,Business,Graduate,Own,1,94.0,280,Personal,1592,8.51,0.2138,0,0,0,1,5,9.836920308264014,10.7791437723141,2,0,1,1,0,2,5.5,A — Very Low Risk,0
LN001275,37,13483,42313,24,20.87,3,753,Self-Employed,Graduate,Rented,3,38.3,254,Education,2172,16.11,0.2615,0,3,0,2,2,9.50925907635395,10.652873279543263,1,0,0,1,0,4,45.5,C — Medium Risk,0
LN001276,42,23534,88811,12,23.28,0,803,Salaried,Post-Graduate,Own,3,15.3,48,Personal,8367,35.55,0.3145,0,2,1,1,5,10.066243953835242,11.394277054985468,0,0,0,1,0,1,16.8,A — Very Low Risk,0
LN001277,55,24894,134250,48,15.11,4,381,Self-Employed,Graduate,Own,1,74.9,136,Medical,3744,15.04,0.4494,1,3,0,1,4,10.122422259076282,11.807466461132941,4,0,0,1,0,4,21.2,B — Low Risk,0
LN001278,57,21934,249904,24,25.55,2,314,Self-Employed,Graduate,Own,5,13.3,50,Debt Consolidation,13407,61.12,0.9495,1,3,0,1,1,9.995838813600315,12.428836124626088,4,1,0,1,0,4,82.3,E — Very High Risk,1
LN001279,28,17684,172024,72,18.6,1,648,Business,Professional,Family,5,55.0,123,Home Improvement,3982,22.52,0.8106,0,0,2,0,3,9.780472101639582,12.05539509407068,3,0,0,1,1,2,34.2,B — Low Risk,0
LN001280,30,31220,164539,84,13.18,3,398,Self-Employed,Graduate,Own,1,68.8,153,Business,3009,9.64,0.4392,0,3,0,1,0,10.34884622430597,12.010908980722922,4,0,0,1,1,4,14.9,A — Very Low Risk,0
LN001281,58,24862,63620,48,27.02,2,666,Self-Employed,Graduate,Own,3,17.6,89,Debt Consolidation,2182,8.78,0.2132,0,3,0,1,1,10.121136033568359,11.060698883507174,2,0,0,1,0,3,32.3,B — Low Risk,0
LN001282,23,14692,63001,60,9.37,4,415,Freelancer,Under-Graduate,Rented,5,44.8,250,Vehicle,1319,8.98,0.3573,1,1,3,2,6,9.595126468875947,11.050921750901521,4,0,0,1,0,4,76.2,E — Very High Risk,1
LN001283,37,42984,169121,36,15.26,4,725,Self-Employed,Under-Graduate,Own,3,31.1,2,Vehicle,5884,13.69,0.3279,0,3,3,1,6,10.668606496608545,12.038375626956562,1,0,0,1,0,4,44.5,C — Medium Risk,0
LN001284,38,26188,25542,24,8.74,0,493,Salaried,Professional,Rented,3,81.0,295,Vehicle,1164,4.44,0.0813,1,2,2,2,6,10.173094754260378,10.14811858549176,4,0,1,1,0,2,6.5,A — Very Low Risk,0
LN001285,37,45594,32688,72,19.11,2,502,Business,Under-Graduate,Rented,3,95.7,90,Medical,766,1.68,0.0597,0,0,3,2,4,10.727553340367766,10.394793908855744,4,0,1,1,1,4,25.4,B — Low Risk,0
LN001286,56,19977,68351,48,13.57,2,570,Self-Employed,Under-Graduate,Own,1,27.9,250,Vehicle,1853,9.28,0.2851,0,3,3,1,6,9.902386947092095,11.132426102879812,3,0,0,1,0,3,14.5,A — Very Low Risk,0
LN001287,32,63174,122908,24,25.74,3,461,Self-Employed,Graduate,Rented,5,10.7,180,Home Improvement,6606,10.46,0.1621,1,3,0,2,3,11.053663932256395,11.719199523141432,4,0,0,1,0,4,82.8,E — Very High Risk,1
LN001288,45,21552,181230,84,17.64,0,715,Self-Employed,Graduate,Rented,1,72.3,61,Business,3771,17.5,0.7007,0,3,0,2,0,9.978270296979813,12.10752773963592,2,0,0,1,1,1,5.2,A — Very Low Risk,0
LN001289,30,19011,41715,84,16.04,0,404,Salaried,Post-Graduate,Rented,0,75.3,269,Wedding,829,4.36,0.1829,0,2,1,2,7,9.8528256377339,10.638640027241104,4,0,0,0,1,0,3.4,A — Very Low Risk,0
LN001290,42,37424,69982,72,9.45,2,309,Salaried,Post-Graduate,Rented,3,75.4,200,Debt Consolidation,1277,3.41,0.1558,0,2,1,2,1,10.53009420928783,11.156007634394067,4,0,0,1,1,3,47.8,C — Medium Risk,0
LN001291,38,16521,71305,24,25.08,0,621,Salaried,Under-Graduate,Rented,1,68.6,209,Personal,3809,23.06,0.3597,0,2,3,2,5,9.712448105122451,11.1747357543345,3,0,0,1,0,1,6.4,A — Very Low Risk,0
LN001292,61,28455,18977,36,9.13,1,833,Salaried,Post-Graduate,Rented,4,0.2,186,Debt Consolidation,605,2.13,0.0556,0,2,1,2,1,10.256114313628292,9.851035692533705,0,0,0,1,0,2,29.8,B — Low Risk,0
LN001293,34,48967,58351,36,19.47,4,608,Business,Post-Graduate,Own,0,73.9,199,Personal,2153,4.4,0.0993,0,0,1,1,5,10.798922302530906,10.974248913048461,3,0,0,0,0,3,10.2,A — Very Low Risk,0
LN001294,41,15053,628599,48,19.56,2,833,Business,Under-Graduate,Rented,3,0.7,286,Medical,18981,126.09,3.4799,0,0,3,2,4,9.619399015594476,13.351250403345604,0,1,0,1,0,4,26.4,B — Low Risk,0
LN001295,38,96640,59124,60,9.45,2,769,Salaried,Graduate,Rented,1,81.2,29,Business,1240,1.28,0.051,0,2,0,2,0,11.478758360797224,10.987409125794233,1,0,1,1,0,4,16.9,A — Very Low Risk,0
LN001296,57,40305,223192,72,18.57,3,324,Self-Employed,Graduate,Rented,0,33.3,220,Business,5163,12.81,0.4615,1,3,0,2,0,10.604255620227434,12.315792146990326,4,0,0,0,1,3,24.9,B — Low Risk,0
LN001297,23,19648,112042,36,26.09,4,618,Self-Employed,Under-Graduate,Own,3,98.2,192,Wedding,4520,23.0,0.4752,1,3,3,1,7,9.885781725417196,11.626638005166944,3,0,1,1,0,5,48.3,C — Medium Risk,0
LN001298,25,13280,47474,84,21.74,4,544,Self-Employed,Graduate,Rented,2,20.6,185,Business,1105,8.32,0.2979,1,3,0,2,0,9.49408972140025,10.767958535680487,4,0,0,1,1,4,41.8,C — Medium Risk,0
LN001299,31,26602,54157,12,17.64,1,410,Freelancer,Post-Graduate,Rented,1,48.5,217,Business,4956,18.63,0.1697,0,1,1,2,0,10.188779270365272,10.899660979282453,4,0,0,1,0,2,6.5,A — Very Low Risk,0
LN001300,54,20654,90644,48,9.56,2,303,Freelancer,Post-Graduate,Family,2,97.6,49,Debt Consolidation,2280,11.04,0.3657,1,1,1,0,1,9.935712699830864,11.414706057463768,4,0,1,1,0,4,51.9,D — High Risk,1
LN001301,37,33853,86554,60,26.28,0,328,Salaried,Graduate,Own,0,81.3,66,Vehicle,2606,7.7,0.2131,0,2,0,1,6,10.429812439749043,11.36853532901083,4,0,1,0,0,1,5.1,A — Very Low Risk,0
LN001302,28,27213,100576,60,27.54,3,443,Salaried,Graduate,Own,3,36.5,195,Education,3104,11.41,0.308,0,2,0,1,2,10.211486825750804,11.518678882277742,4,0,0,1,0,4,37.2,C — Medium Risk,0
LN001303,32,50058,146354,84,26.03,2,738,Business,Graduate,Own,3,92.8,201,Home Improvement,3801,7.59,0.2436,1,0,0,1,3,10.820957588757476,11.89379045621016,1,0,1,1,1,4,29.2,B — Low Risk,0
LN001304,37,56140,84279,36,10.3,2,564,Business,Graduate,Own,3,18.1,167,Home Improvement,2731,4.86,0.1251,0,0,0,1,3,10.93562166236856,11.341899867918125,3,0,0,1,0,3,25.4,B — Low Risk,0
LN001305,33,19179,24639,72,21.77,2,787,Salaried,Professional,Rented,2,29.3,93,Business,616,3.21,0.1071,0,2,2,2,0,9.86162334843743,10.112126417647456,0,0,0,1,1,3,17.3,A — Very Low Risk,0
LN001306,57,29821,45262,72,24.57,1,779,Salaried,Graduate,Rented,5,69.1,252,Personal,1207,4.05,0.1265,0,2,0,2,5,10.303001655150853,10.720245200685072,1,0,0,1,1,2,35.1,C — Medium Risk,0
LN001307,56,21040,35762,36,16.45,4,542,Freelancer,Graduate,Own,5,93.4,253,Personal,1265,6.01,0.1416,0,1,0,1,5,9.954228194239311,10.484669118386112,4,0,1,1,0,5,47.0,C — Medium Risk,0
LN001308,37,40829,195935,72,18.41,3,716,Freelancer,Graduate,Rented,3,95.3,170,Wedding,4514,11.06,0.3999,0,1,0,2,7,10.617172384313621,12.185543354277682,2,0,1,1,1,5,36.1,C — Medium Risk,0
LN001309,51,29468,93238,36,23.58,4,344,Salaried,Graduate,Own,0,90.1,50,Personal,3637,12.34,0.2637,0,2,0,1,5,10.29109414234298,11.442921368081455,4,0,1,0,0,4,14.1,A — Very Low Risk,0
LN001310,23,23966,141450,12,20.23,1,572,Salaried,Graduate,Rented,1,11.6,63,Medical,13119,54.74,0.4918,0,2,0,2,4,10.084433163150152,11.859708646340637,3,0,0,1,0,2,6.6,A — Very Low Risk,0
LN001311,31,21011,333666,24,10.85,3,462,Self-Employed,Professional,Own,5,30.2,114,Medical,15528,73.9,1.3234,1,3,2,1,4,9.952848982073853,12.717898768629748,4,1,0,1,0,5,83.0,E — Very High Risk,1
LN001312,32,29558,55161,48,8.69,2,511,Freelancer,Graduate,Own,0,27.2,20,Home Improvement,1365,4.62,0.1555,0,1,0,1,3,10.294143544990584,10.918029589408013,4,0,0,0,0,2,4.6,A — Very Low Risk,0
LN001313,38,18101,57916,84,20.26,4,436,Salaried,Under-Graduate,Rented,4,86.2,234,Wedding,1295,7.15,0.2666,1,2,3,2,7,9.803777708387116,10.96676623013805,4,0,1,1,1,5,69.4,E — Very High Risk,1
LN001314,52,35273,63269,24,17.05,3,826,Self-Employed,Under-Graduate,Own,5,26.6,238,Home Improvement,3130,8.87,0.1495,1,3,3,1,3,10.47090142763031,11.05516656214093,0,0,0,1,0,4,78.9,E — Very High Risk,1
LN001315,61,31138,68821,12,11.3,4,655,Salaried,Post-Graduate,Rented,0,95.6,233,Home Improvement,6092,19.56,0.1842,1,2,1,2,3,10.34621633183446,11.139278740248583,2,0,1,0,0,4,11.9,A — Very Low Risk,0
LN001316,43,11174,16243,84,13.43,0,435,Salaried,Graduate,Family,0,22.1,17,Medical,299,2.68,0.1211,0,2,0,0,4,9.32143441948177,9.69547888880619,4,0,0,0,1,0,8.2,A — Very Low Risk,0
LN001317,38,23775,19604,60,16.25,0,775,Business,Under-Graduate,Rented,4,3.6,33,Education,479,2.01,0.0687,0,0,3,2,2,10.076431947517486,9.883539914726432,1,0,0,1,0,1,30.1,B — Low Risk,0
LN001318,38,51579,124672,36,19.82,1,645,Salaried,Under-Graduate,Family,4,90.9,90,Home Improvement,4622,8.96,0.2014,1,2,3,0,3,10.850889279435336,11.733449588577212,3,0,1,1,0,3,62.0,D — High Risk,1
LN001319,57,19433,32125,36,9.17,4,761,Salaried,Professional,Own,0,5.8,95,Education,1024,5.27,0.1378,0,2,2,1,2,9.874779388399384,10.377420950117711,1,0,0,0,0,3,13.0,A — Very Low Risk,0
LN001320,62,45553,84196,72,14.73,1,409,Freelancer,Post-Graduate,Own,0,9.5,87,Personal,1768,3.88,0.154,0,1,1,1,5,10.726653714419808,11.340914570141992,4,0,0,0,1,1,5.6,A — Very Low Risk,0
LN001321,54,19097,59439,72,20.49,1,726,Business,Post-Graduate,Own,2,44.3,55,Business,1441,7.55,0.2594,1,0,1,1,0,9.857338896510148,10.99272267939164,1,0,0,1,1,2,34.5,B — Low Risk,0
LN001322,50,36415,76148,24,18.9,3,702,Freelancer,Under-Graduate,Rented,0,67.0,276,Debt Consolidation,3835,10.53,0.1743,0,1,3,2,1,10.502763517486002,11.24044722626072,2,0,0,0,0,3,15.6,A — Very Low Risk,0
LN001323,33,22715,127218,60,10.8,3,763,Salaried,Post-Graduate,Own,2,32.3,62,Personal,2753,12.12,0.4667,0,2,1,1,5,10.030824800997323,11.753665289802594,1,0,0,1,0,4,32.4,B — Low Risk,0
LN001324,34,32076,108221,12,22.14,2,314,Salaried,Under-Graduate,Rented,4,0.2,165,Business,10136,31.6,0.2812,1,2,3,2,0,10.375894541398061,11.591939951898254,4,0,0,1,0,3,82.4,E — Very High Risk,1
LN001325,50,26494,92390,84,17.76,1,577,Salaried,Post-Graduate,Family,1,54.3,179,Home Improvement,1929,7.28,0.2906,0,2,1,0,3,10.184711314926863,11.433784850288433,3,0,0,1,1,2,6.8,A — Very Low Risk,0
LN001326,55,19951,188686,72,16.69,1,545,Business,Graduate,Rented,3,34.8,11,Debt Consolidation,4165,20.88,0.7881,0,0,0,2,1,9.901084667919818,12.147844836561616,4,0,0,1,1,2,30.8,B — Low Risk,0
LN001327,34,24999,251222,84,11.99,1,388,Salaried,Post-Graduate,Rented,4,86.4,170,Wedding,4433,17.73,0.8374,1,2,1,2,7,10.126631103850338,12.434096269894328,4,0,1,1,1,3,42.1,C — Medium Risk,0
LN001328,55,23108,548433,72,10.45,3,347,Salaried,Graduate,Own,2,12.4,40,Home Improvement,10285,44.51,1.9778,1,2,0,1,3,10.047977431021076,13.214822223289676,4,0,0,1,1,4,77.3,E — Very High Risk,1
LN001329,49,35266,261987,36,12.27,2,301,Business,Under-Graduate,Own,3,53.4,11,Medical,8736,24.77,0.6191,0,0,3,1,4,10.4707029614894,12.476053980167594,4,0,0,1,0,3,20.4,B — Low Risk,0
LN001330,34,9954,120560,84,27.23,4,636,Self-Employed,Graduate,Rented,3,77.0,21,Wedding,3226,32.41,1.0093,1,3,0,2,7,9.205830216498297,11.69991112789106,3,0,0,1,1,4,63.8,D — High Risk,1
LN001331,21,13638,54007,36,24.98,0,636,Salaried,Under-Graduate,Own,5,73.7,297,Debt Consolidation,2147,15.74,0.33,0,2,3,1,1,9.520688614926875,10.896887462721706,3,0,0,1,0,1,21.4,B — Low Risk,0
LN001332,48,20732,75094,12,21.49,4,842,Self-Employed,Graduate,Rented,1,57.4,17,Education,7010,33.81,0.3018,0,3,0,2,2,9.939481912759504,11.22650925763968,0,0,0,1,0,4,29.9,B — Low Risk,0
LN001333,26,28190,116364,36,27.5,2,647,Self-Employed,Professional,Rented,0,23.2,127,Education,4782,16.96,0.344,0,3,2,2,2,10.246758057051174,11.664487081778764,3,0,0,0,0,2,5.3,A — Very Low Risk,0
LN001334,57,34982,78590,84,11.22,2,454,Self-Employed,Graduate,Rented,3,73.6,142,Education,1355,3.87,0.1872,1,3,0,2,2,10.462617508188442,11.27201246804444,4,0,0,1,1,3,38.8,C — Medium Risk,0
LN001335,39,47841,52937,36,11.87,2,442,Salaried,Graduate,Own,2,3.7,134,Vehicle,1755,3.67,0.0922,0,2,0,1,6,10.775659193770734,10.876876696450159,4,0,0,1,0,3,15.7,A — Very Low Risk,0
LN001336,45,12676,50621,84,20.41,4,602,Salaried,Graduate,Family,0,26.6,222,Home Improvement,1137,8.97,0.3328,0,2,0,0,3,9.447544606938727,10.832141543393682,3,0,0,0,1,3,18.4,A — Very Low Risk,0
LN001337,36,56347,313346,36,20.98,1,494,Freelancer,Professional,Rented,4,62.6,113,Education,11802,20.95,0.4634,0,1,2,2,2,10.939302026380197,12.65506648164816,4,0,0,1,0,2,34.4,B — Low Risk,0
LN001338,44,14489,170563,72,27.89,1,550,Salaried,Graduate,Rented,5,53.9,63,Wedding,4902,33.83,0.981,1,2,0,2,7,9.581214035314728,12.046865871842218,4,0,0,1,1,2,70.1,E — Very High Risk,1
LN001339,35,23105,36478,48,22.02,1,508,Salaried,Graduate,Rented,4,21.7,78,Personal,1150,4.98,0.1316,0,2,0,2,5,10.047847603042964,10.504492031531843,4,0,0,1,0,2,31.7,B — Low Risk,0
LN001340,58,37036,198888,84,12.54,4,459,Self-Employed,Post-Graduate,Rented,5,18.1,43,Medical,3569,9.64,0.4475,1,3,1,2,4,10.519672691959444,12.20050215913978,4,0,0,1,1,4,74.4,E — Very High Risk,1
LN001341,30,77388,92044,36,27.98,4,372,Salaried,Graduate,Own,4,1.3,293,Debt Consolidation,3806,4.92,0.0991,1,2,0,1,1,11.256599930614927,11.430032866880662,4,0,0,1,0,4,92.4,E — Very High Risk,1
LN001342,47,23349,95983,84,27.11,1,519,Salaried,Graduate,Rented,3,88.6,243,Medical,2560,10.96,0.3426,0,2,0,2,4,10.058352263097044,11.471936789892874,4,0,1,1,1,3,22.3,B — Low Risk,0
LN001343,23,24690,22687,12,14.91,4,676,Salaried,Graduate,Own,5,69.8,262,Medical,2047,8.29,0.0766,0,2,0,1,4,10.114194083746655,10.029591429331854,2,0,0,1,0,4,62.6,D — High Risk,1
LN001344,59,31300,28929,72,15.54,1,624,Self-Employed,Graduate,Rented,0,19.5,139,Home Improvement,620,1.98,0.077,1,3,0,2,3,10.351405324899678,10.272634397970181,3,0,0,0,1,1,17.2,A — Very Low Risk,0
LN001345,44,37937,43068,72,17.83,2,485,Self-Employed,Under-Graduate,Rented,4,12.5,195,Debt Consolidation,978,2.58,0.0946,0,3,3,2,1,10.543708527286668,10.670558759761432,4,0,0,1,1,3,49.6,C — Medium Risk,0
LN001346,56,19325,194596,84,22.1,3,755,Self-Employed,Graduate,Own,5,53.6,26,Debt Consolidation,4571,23.65,0.8391,0,3,0,1,1,9.869206618559254,12.178686032376772,1,0,0,1,1,4,75.6,E — Very High Risk,1
LN001347,24,46262,102720,36,13.07,3,757,Self-Employed,Graduate,Rented,1,40.3,11,Wedding,3465,7.49,0.185,1,3,0,2,7,10.742097784525766,11.539771854078893,1,0,0,1,0,4,37.7,C — Medium Risk,0
LN001348,52,11955,62133,36,19.87,1,382,Salaried,Graduate,Family,2,79.6,155,Home Improvement,2305,19.28,0.4331,0,2,0,0,3,9.388988523403828,11.03704862212169,4,0,0,1,0,2,8.6,A — Very Low Risk,0
LN001349,23,33471,44331,84,13.83,1,561,Business,Professional,Family,2,36.9,187,Personal,827,2.47,0.1104,0,0,2,0,5,10.418464547424595,10.699462042895544,3,0,0,1,1,2,12.8,A — Very Low Risk,0
LN001350,52,29544,105517,12,23.37,4,360,Self-Employed,Graduate,Rented,3,65.4,164,Personal,9946,33.67,0.2976,0,3,0,2,5,10.293669803779775,11.566636833458729,4,0,0,1,0,4,50.7,D — High Risk,1
LN001351,33,28229,182790,12,8.99,1,824,Business,Under-Graduate,Family,4,81.5,135,Education,15984,56.62,0.5396,1,0,3,0,2,10.248140521247535,12.11609870265448,0,1,1,1,0,4,41.7,C — Medium Risk,0
LN001352,35,57948,38388,60,13.91,1,674,Salaried,Graduate,Family,2,21.4,254,Home Improvement,891,1.54,0.0552,0,2,0,0,3,10.967318592363615,10.55552623920546,2,0,0,1,0,2,15.4,A — Very Low Risk,0
LN001353,55,30919,334218,48,12.64,3,502,Salaried,Graduate,Own,4,31.4,14,Debt Consolidation,8907,28.81,0.9008,1,2,0,1,1,10.339158502701359,12.719551745711726,4,0,0,1,0,4,72.9,E — Very High Risk,1
LN001354,53,26130,36675,12,20.32,2,584,Salaried,Graduate,Own,4,73.7,8,Medical,3403,13.02,0.117,1,2,0,1,4,10.170877627969897,10.509877869169792,3,0,0,1,0,3,66.9,E — Very High Risk,1
LN001355,23,47366,196974,60,10.58,1,654,Salaried,Under-Graduate,Rented,3,17.9,254,Business,4242,8.96,0.3465,0,2,3,2,0,10.765681062689998,12.190832096113889,2,0,0,1,0,2,21.7,B — Low Risk,0
LN001356,38,53858,619739,60,13.34,3,587,Self-Employed,Under-Graduate,Own,2,26.0,152,Medical,14209,26.38,0.9589,0,3,3,1,4,10.894124799538938,13.337055314228735,3,0,0,1,0,4,41.0,C — Medium Risk,0
LN001357,29,29630,55316,24,14.76,4,546,Salaried,Under-Graduate,Own,2,27.1,170,Education,2676,9.03,0.1556,0,2,3,1,2,10.296576389576238,10.920835554373275,4,0,0,1,0,4,33.4,B — Low Risk,0
LN001358,45,27814,238282,24,24.26,4,420,Freelancer,Graduate,Own,2,26.3,66,Debt Consolidation,12629,45.41,0.7139,0,1,0,1,1,10.233330722509393,12.38121432189335,4,0,0,1,0,4,34.0,B — Low Risk,0
LN001359,44,17408,143766,48,14.6,3,559,Self-Employed,Graduate,Own,0,99.1,241,Debt Consolidation,3972,22.82,0.6882,0,3,0,1,1,9.764742592858719,11.875949212536897,3,0,1,0,0,4,7.9,A — Very Low Risk,0
LN001360,30,29021,62715,12,12.92,2,502,Salaried,Professional,Own,5,8.7,28,Home Improvement,5599,19.29,0.1801,1,2,2,1,3,10.275809442051038,11.046371877480341,4,0,0,1,0,3,74.5,E — Very High Risk,1
LN001361,25,38305,33231,60,11.09,3,832,Salaried,Post-Graduate,Family,0,26.5,272,Business,724,1.89,0.0723,0,2,1,0,0,10.553361820862607,10.411268546115894,0,0,0,0,0,3,16.2,A — Very Low Risk,0
LN001362,36,27424,26052,60,17.22,0,636,Business,Post-Graduate,Own,5,21.4,50,Medical,651,2.37,0.0792,0,0,1,1,4,10.219210285143431,10.16788820369854,3,0,0,1,0,1,20.7,B — Low Risk,0
LN001363,39,13215,41037,84,17.25,2,636,Salaried,Graduate,Rented,4,35.2,93,Vehicle,845,6.39,0.2588,0,2,0,2,6,9.48918349576076,10.622253745713692,3,0,0,1,1,3,59.1,D — High Risk,1
LN001364,53,18377,114797,60,25.49,4,800,Self-Employed,Graduate,Own,1,41.8,112,Wedding,3403,18.52,0.5206,0,3,0,1,7,9.81890957606083,11.650929341113057,0,0,0,1,0,4,24.4,B — Low Risk,0
LN001365,44,14280,86562,84,27.3,1,470,Freelancer,Professional,Own,2,31.3,267,Business,2320,16.25,0.5051,0,1,2,1,0,9.566685261452934,11.368627751520398,4,0,0,1,1,2,13.4,A — Very Low Risk,0
